Adoption ID,Date,Quantity,Book Id,Book Title,Category
5,3/31/2015,176,548,"The Curious Writer, Concise Edition",English
6,8/17/2015,63,483,Mathematics for Elementary Teachers with Activity Manual,Mathematics
7,7/2/2015,695,583,John E. Freund's Mathematical Statistics with Applications,Statistics
8,3/31/2015,689,782,Public Relations Practices,Business
9,10/28/2015,454,633,Brief Calculus & Its Applications,Mathematics
10,11/10/2015,140,552,The Prentice Hall Guide for College Writers,English
11,6/15/2015,592,910,Managerial Economics,Economics
12,2/15/2016,683,969,Economics for Managers,Economics
1,7/16/2015,567,690,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
2,3/15/2015,113,652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
3,11/28/2015,565,976,"The Economics of Women, Men and Work",Economics
4,11/2/2015,664,559,The Blair Reader,English
5,9/22/2015,130,914,Using MIS,Business
6,1/4/2016,565,681,Electrical Engineering: Principles & Applications,Engineering
7,7/10/2015,266,923,Guide to Presentations,Business
8,12/22/2015,118,485,Elementary Algebra,Mathematics
9,7/31/2015,612,622,"Prealgebra and Introductory Algebra, 4e",Mathematics
10,2/24/2016,639,589,College Algebra with Modeling & Visualization,Mathematics
11,8/3/2015,564,954,Survey of Economics,Economics
12,4/28/2015,326,550,Literature for Composition,English
13,12/17/2015,696,942,Employment Law,Business
14,7/7/2015,201,484,A First Course in Probability,Statistics
15,11/4/2015,307,587,Algebra and Trigonometry,Mathematics
16,12/24/2015,388,958,Macroeconomics,Economics
17,3/25/2015,217,627,Intermediate Algebra 10,Mathematics
18,1/31/2016,564,549,Complete Works of Shakespeare 7E,English
19,3/17/2015,655,950,"Money, Banking, and the Financial System",Economics
20,4/12/2015,550,969,Economics for Managers,Economics
21,12/11/2015,552,906,Database Systems,Computer Science
22,4/21/2015,158,933,Economics Today,Economics
23,12/16/2015,507,587,Algebra and Trigonometry,Mathematics
24,6/3/2015,84,552,The Prentice Hall Guide for College Writers,English
25,7/10/2015,659,626,Elementary & Intermediate Algebra,Mathematics
26,7/21/2015,283,950,"Money, Banking, and the Financial System",Economics
27,5/15/2015,417,969,Economics for Managers,Economics
28,10/1/2015,452,570,Basic College Vocabulary Strategies,Student Success
29,4/5/2015,603,940,Microeconomics,Economics
30,1/27/2016,501,950,"Money, Banking, and the Financial System",Economics
31,4/25/2015,597,595,Intermediate Algebra: Concepts & Applications,Mathematics
32,1/10/2016,677,952,"Corporate Finance, The Core",Business
33,11/14/2015,325,622,"Prealgebra and Introductory Algebra, 4e",Mathematics
1,5/14/2015,419,919,MIS Essentials,Business
2,11/20/2015,362,636,Trigonometry,Mathematics
3,8/25/2015,207,585,College Algebra Essentials,Mathematics
4,7/29/2015,527,566,Academic Reading,Student Success
5,3/26/2015,492,560,Prose Reader,English
6,12/4/2015,205,973,The Economic Way of Thinking,Economics
7,8/7/2015,472,480,Fundamentals of Statistics,Statistics
8,10/7/2015,223,932,Foundations of Finance,Business
9,4/11/2015,493,490,Essential Statistics,Statistics
10,12/15/2015,534,928,Human Resource Management,Business
11,9/16/2015,124,592,Essential Math 4e,Mathematics
12,10/12/2015,79,477,Starting Out With Visual Basic,Computer Science
13,1/15/2016,54,677,"Macroeconomics, 2/e",Economics
14,6/3/2015,408,592,Essential Math 4e,Mathematics
15,1/4/2016,332,485,Elementary Algebra,Mathematics
16,8/27/2015,279,563,The Necessary Shakespeare,English
17,10/19/2015,548,979,Development Economics,Economics
18,4/23/2015,185,567,"Writing and Reading Across the Curriculum, Brief Edition",English
19,1/28/2016,627,688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
20,12/2/2015,320,925,Guide to Managerial Communication,Business
21,8/2/2015,508,608,Basic Technical Mathematics with Calculus,Mathematics
22,8/20/2015,511,561,The DK Handbook,Student Success
23,4/12/2015,505,547,"The Curious Writer, Brief Edition",English
24,10/29/2015,531,919,MIS Essentials,Business
1,11/10/2015,49,683,Ownership Series: Ownership: Accountability,Student Success
2,7/28/2015,639,932,Foundations of Finance,Business
3,7/17/2015,467,563,The Necessary Shakespeare,English
4,8/4/2015,428,978,Database Processing,Computer Science
5,7/4/2015,494,486,Intermediate Algebra,Mathematics
6,1/19/2016,69,793,Reliability Engineering,Engineering
7,8/29/2015,369,595,Intermediate Algebra: Concepts & Applications,Mathematics
8,2/17/2016,282,472,Basics of Web Design: HTML5 & CSS3,Computer Science
9,5/30/2015,687,704,Fundamentals of Communication Systems,Engineering
10,1/22/2016,419,695,Aerodynamics for Engineers,Engineering
11,11/14/2015,238,593,Prealgebra  5e,Mathematics
12,9/4/2015,491,479,Elementary Statistics,Statistics
13,12/26/2015,599,489,Statistics for Business and Economics,Statistics
14,1/23/2016,462,622,"Prealgebra and Introductory Algebra, 4e",Mathematics
15,2/17/2016,255,946,Auditing and Assurance Services,Business
16,8/26/2015,174,793,Reliability Engineering,Engineering
17,5/29/2015,340,916,Management Information Systems,Business
18,10/25/2015,694,590,Mathematics for Business,Business
19,2/26/2016,644,931,Business Communication,Business
20,10/24/2015,140,560,Prose Reader,English
21,7/1/2015,331,486,Intermediate Algebra,Mathematics
22,7/26/2015,385,608,Basic Technical Mathematics with Calculus,Mathematics
23,1/2/2016,156,980,Hands-On Database,Computer Science
24,6/15/2015,441,549,Complete Works of Shakespeare 7E,English
25,7/5/2015,251,906,Database Systems,Computer Science
26,1/10/2016,510,791,Essentials of Database Management,Computer Science
1,12/16/2015,268,927,International Management: Text and Cases,Business
2,6/3/2015,625,925,Guide to Managerial Communication,Business
3,8/13/2015,141,952,"Corporate Finance, The Core",Business
4,7/23/2015,454,477,Starting Out With Visual Basic,Computer Science
5,9/3/2015,404,786,Managerial Accounting: Decision Making and Motivating Performance,Business
6,1/2/2016,31,646,"Power Electronics: Circuits,Devices & Applications",Engineering
7,3/8/2015,62,566,Academic Reading,Student Success
8,9/25/2015,120,479,Elementary Statistics,Statistics
9,10/1/2015,698,948,"Integrated Advertising, Promotion, and Marketing Communications",Business
10,1/7/2016,692,554,Strategies for Successful Writing,English
11,7/8/2015,213,928,Human Resource Management,Business
12,2/29/2016,177,622,"Prealgebra and Introductory Algebra, 4e",Mathematics
13,8/14/2015,603,954,Survey of Economics,Economics
14,3/6/2016,177,636,Trigonometry,Mathematics
15,1/7/2016,115,791,Essentials of Database Management,Computer Science
16,10/13/2015,370,607,Basic Technical Mathematics,Mathematics
17,11/8/2015,401,938,Microeconomics: Theory and Applications with Calculus,Economics
18,2/15/2016,521,924,The Economics of Sports,Economics
19,10/3/2015,456,552,The Prentice Hall Guide for College Writers,English
20,11/3/2015,164,618,Bridging the Gap,Student Success
21,9/4/2015,432,483,Mathematics for Elementary Teachers with Activity Manual,Mathematics
22,1/2/2016,228,896,Psychology of Investing,Business
23,9/21/2015,364,930,Macroeconomics,Economics
24,12/16/2015,338,917,Information Systems Today,Business
1,11/2/2015,130,474,Starting Out with C++: Early Objects,Computer Science
2,2/3/2016,76,895,Intercultural Business Communication,Business
3,11/11/2015,108,953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
4,12/18/2015,43,789,Machine Design,Engineering
5,2/9/2016,144,896,Psychology of Investing,Business
6,6/24/2015,151,628,Business Math Brief,Business
7,7/12/2015,566,787,Visual Basic 2012 How to Program,Computer Science
8,3/28/2015,86,687,Introduction to Materials Science,Engineering
9,8/13/2015,503,967,Principles of Economics,Economics
10,7/31/2015,527,613,Business Math,Business
11,3/29/2015,174,707,Managerial Economics,Economics
12,1/20/2016,529,618,Bridging the Gap,Student Success
13,4/19/2015,364,648,The DK Guide to Literature,English
14,3/31/2015,263,957,Principles of Risk Management and Insurance,Business
15,12/17/2015,248,929,Principles of Marketing,Business
16,1/20/2016,526,574,Technical Communication,English
17,6/15/2015,211,474,Starting Out with C++: Early Objects,Computer Science
18,2/2/2016,322,648,The DK Guide to Literature,English
19,3/16/2015,599,975,The Economics of Public Issues,Economics
20,5/15/2015,304,784,Mechanics of Materials,Engineering
21,4/1/2015,297,957,Principles of Risk Management and Insurance,Business
22,3/20/2015,174,611,"Cornerstones for Community College Success, 2/E",Student Success
23,6/9/2015,700,623,Precalculus Essentials,Mathematics
24,8/10/2015,297,936,Systems Analysis and Design,Business
25,8/25/2015,224,686,Ownership Series: Ownership: Study Strategies,Student Success
26,6/11/2015,363,629,Precalculus: Essentials,Mathematics
27,5/14/2015,617,638,C++ How to Program (Early Objects Version),Computer Science
28,4/27/2015,399,596,Precalculus: A Unit Circle Approach,Mathematics
29,12/14/2015,664,591,Basic College Mathematics,Mathematics
30,8/1/2015,577,688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
31,12/30/2015,85,904,International Business,Business
1,12/18/2015,119,939,Macroeconomics,Economics
2,3/9/2015,379,693,"Network Security Essentials: Applications and Standards, 5/e",Computer Science
3,7/26/2015,450,689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
4,5/5/2015,512,898,Better Business,Business
5,4/7/2015,520,649,Math Lit,Mathematics
6,6/24/2015,279,792,Managing Engineering and Technology,Engineering
7,8/18/2015,107,975,The Economics of Public Issues,Economics
8,11/11/2015,497,783,Fundamentals of Investing,Business
9,12/4/2015,165,625,"Career Tool Kit, The: Skills for Success",Student Success
10,3/27/2015,67,485,Elementary Algebra,Mathematics
11,7/24/2015,580,607,Basic Technical Mathematics,Mathematics
12,8/21/2015,548,633,Brief Calculus & Its Applications,Mathematics
13,9/3/2015,196,475,Java Software Structures,Computer Science
14,8/18/2015,632,480,Fundamentals of Statistics,Statistics
1,8/27/2015,415,644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
2,8/9/2015,273,912,Fundamentals of Human Resource Management,Business
3,6/10/2015,624,644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
4,10/3/2015,141,936,Systems Analysis and Design,Business
5,9/26/2015,335,643,Engineering Vibration,Engineering
6,6/16/2015,126,572,Mosaics: Reading and Writing Paragraphs,Student Success
7,10/12/2015,48,627,Intermediate Algebra 10,Mathematics
8,12/14/2015,180,648,The DK Guide to Literature,English
9,1/5/2016,623,942,Employment Law,Business
10,2/21/2016,138,642,Developmental Mathematics,Mathematics
11,6/3/2015,248,789,Machine Design,Engineering
12,12/9/2015,569,688,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
13,1/3/2016,64,687,Introduction to Materials Science,Engineering
14,12/26/2015,472,786,Managerial Accounting: Decision Making and Motivating Performance,Business
15,2/17/2016,480,562,Sterling Stories,Student Success
1,11/20/2015,240,481,Mathematics All Around,Mathematics
2,9/13/2015,536,782,Public Relations Practices,Business
3,4/8/2015,558,549,Complete Works of Shakespeare 7E,English
4,11/4/2015,610,628,Business Math Brief,Business
5,9/17/2015,106,956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
6,2/19/2016,305,958,Macroeconomics,Economics
7,9/10/2015,577,612,Precalculus with Modeling & Visualization,Mathematics
8,11/29/2015,544,909,Management: A Focus on Leaders,Business
9,4/9/2015,582,692,Cryptography and Network Security: Principles and Practice,Computer Science
10,6/18/2015,568,946,Auditing and Assurance Services,Business
11,6/2/2015,305,967,Principles of Economics,Economics
12,3/22/2015,532,912,Fundamentals of Human Resource Management,Business
13,7/5/2015,654,625,"Career Tool Kit, The: Skills for Success",Student Success
14,2/22/2016,535,548,"The Curious Writer, Concise Edition",English
15,11/12/2015,47,552,The Prentice Hall Guide for College Writers,English
16,1/28/2016,84,614,Writing for Life: Sentences and Paragraphs,Student Success
17,6/17/2015,52,489,Statistics for Business and Economics,Statistics
18,9/9/2015,65,936,Systems Analysis and Design,Business
19,8/24/2015,484,964,The Practice of Public Relations,Business
20,4/14/2015,638,698,Global Marketing Management,Business
21,11/14/2015,582,899,Personal Finance,Business
22,6/28/2015,27,583,John E. Freund's Mathematical Statistics with Applications,Statistics
23,5/17/2015,49,549,Complete Works of Shakespeare 7E,English
1,10/17/2015,206,629,Precalculus: Essentials,Mathematics
2,8/2/2015,389,549,Complete Works of Shakespeare 7E,English
3,12/22/2015,82,934,Economics Today: The Macro View,Economics
4,4/25/2015,67,569,Building College Vocabulary Strategies,Student Success
5,5/26/2015,249,551,Literature and the Writing Process,English
6,8/18/2015,85,623,Precalculus Essentials,Mathematics
7,9/26/2015,246,616,Introductory and Intermediate Algebra 5e,Mathematics
8,12/16/2015,52,552,The Prentice Hall Guide for College Writers,English
9,9/1/2015,381,554,Strategies for Successful Writing,English
10,3/18/2015,257,552,The Prentice Hall Guide for College Writers,English
11,6/20/2015,373,965,QuickBooks Pro 2013: A Complete Course,Business
12,1/20/2016,693,912,Fundamentals of Human Resource Management,Business
13,5/9/2015,267,934,Economics Today: The Macro View,Economics
14,5/6/2015,479,554,Strategies for Successful Writing,English
15,4/23/2015,628,964,The Practice of Public Relations,Business
16,10/3/2015,258,553,"The Prentice Hall Guide for College Writers, Brief Edition",English
17,3/28/2015,78,623,Precalculus Essentials,Mathematics
18,12/22/2015,618,611,"Cornerstones for Community College Success, 2/E",Student Success
19,4/16/2015,555,649,Math Lit,Mathematics
20,2/16/2016,156,599,Analysis with an Introduction to Proof,Mathematics
21,12/29/2015,299,583,John E. Freund's Mathematical Statistics with Applications,Statistics
22,8/29/2015,218,935,Economics Today: The Micro View,Economics
23,11/18/2015,479,488,Statistics for Business: Decision Making and Analysis,Statistics
24,1/27/2016,171,898,Better Business,Business
25,1/28/2016,511,683,Ownership Series: Ownership: Accountability,Student Success
26,1/9/2016,321,492,Internetworking with TCP/IP Volume One,Computer Science
27,9/14/2015,132,947,Operations Management,Business
28,12/8/2015,326,571,Style: Lessons in Clarity and Grace 11E,English
29,5/28/2015,389,560,Prose Reader,English
30,2/11/2016,299,554,Strategies for Successful Writing,English
31,6/25/2015,355,950,"Money, Banking, and the Financial System",Economics
32,6/13/2015,484,649,Math Lit,Mathematics
33,3/7/2015,393,927,International Management: Text and Cases,Business
1,7/3/2015,503,624,Precalculus,Mathematics
2,4/29/2015,307,979,Development Economics,Economics
3,1/23/2016,59,475,Java Software Structures,Computer Science
4,11/20/2015,345,615,Algebra and Trigonometry with Modeling & Visualization,Mathematics
5,9/1/2015,38,552,The Prentice Hall Guide for College Writers,English
6,2/19/2016,204,965,QuickBooks Pro 2013: A Complete Course,Business
